Time,Spindle_Override,Feed_Override,Offset_X,Offset_Y,Offset_Z,G54_X,G54_Y,G54_Z,Status,TimeInSeconds,NC_Line,Time_pdata,Spindle_Override_pdata,Feed_Override_pdata,Offset_X_pdata,Offset_Y_pdata,Offset_Z_pdata,G54_X_pdata,G54_Y_pdata,G54_Z_pdata,Status_pdata,NC_Line_pdata,CH1,CH2,BendingX,BendingY,Torque
2025-10-16 14:16:34.876,100%,110%,-2.792000,1.246000,0.746000,30.995000,-23.032000,0.000000,Start,1760624194.876000,,2025-10-16 14:16:34.876,100%,110%,-27.920000,12.460000,7.460000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,0.000000,-0.000000,0.000000
2025-10-16 14:16:34.976,100%,110%,-2.152000,1.347000,0.746000,30.995000,-23.032000,0.000000,Start,1760624194.976000,,2025-10-16 14:16:34.976,100%,110%,-21.520000,13.470000,7.460000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-1000.000000,1000.000000,6.050000
2025-10-16 14:16:35.092,100%,110%,-0.353000,1.631000,0.746000,30.995000,-23.032000,0.000000,Start,1760624195.092000,,2025-10-16 14:16:35.092,100%,110%,-3.530000,16.310000,7.460000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-0.000000,-0.000000,3.025000
2025-10-16 14:16:35.176,100%,110%,0.574000,1.777000,0.746000,30.995000,-23.032000,0.000000,Start,1760624195.176000,,2025-10-16 14:16:35.176,100%,110%,5.740000,17.770000,7.460000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,-0.000000,-0.000000,3.025000
2025-10-16 14:16:35.280,100%,110%,1.945000,1.993000,0.746000,30.995000,-23.032000,0.000000,Start,1760624195.280000,,2025-10-16 14:16:35.280,100%,110%,19.450000,19.930000,7.460000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-0.000000,0.000000,3.025000
2025-10-16 14:16:35.376,100%,110%,2.745000,2.119000,0.746000,30.995000,-23.032000,0.000000,Start,1760624195.376000,,2025-10-16 14:16:35.376,100%,110%,27.450000,21.190000,7.460000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-0.000000,1000.000000,3.025000
2025-10-16 14:16:35.480,100%,110%,2.822000,2.131000,0.708000,30.995000,-23.032000,0.000000,Start,1760624195.480000,,2025-10-16 14:16:35.480,100%,110%,28.220000,21.310000,7.080000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,0.000000,1000.000000,0.000000
2025-10-16 14:16:35.576,100%,110%,2.840000,2.147000,0.690000,30.995000,-23.032000,0.000000,Start,1760624195.576000,,2025-10-16 14:16:35.576,100%,110%,28.400000,21.470000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,0.000000,-0.000000,3.025000
2025-10-16 14:16:35.680,100%,110%,2.882000,2.207000,0.690000,30.995000,-23.032000,0.000000,Start,1760624195.680000,,2025-10-16 14:16:35.680,100%,110%,28.820000,22.070000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,-1000.000000,0.000000,3.025000
2025-10-16 14:16:35.778,100%,110%,2.899000,2.278000,0.690000,30.995000,-23.032000,0.000000,Start,1760624195.778000,,2025-10-16 14:16:35.778,100%,110%,28.990000,22.780000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,1000.000000,0.000000,3.025000
2025-10-16 14:16:35.880,100%,110%,2.900000,2.370000,0.690000,30.995000,-23.032000,0.000000,Start,1760624195.880000,,2025-10-16 14:16:35.880,100%,110%,29.000000,23.700000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,0.000000,-1000.000000,3.025000
2025-10-16 14:16:35.984,100%,110%,2.900000,2.476000,0.690000,30.995000,-23.032000,0.000000,Start,1760624195.984000,,2025-10-16 14:16:35.984,100%,110%,29.000000,24.760000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,-0.000000,-1000.000000,3.025000
2025-10-16 14:16:36.080,100%,110%,2.900000,2.582000,0.690000,30.995000,-23.032000,0.000000,Start,1760624196.080000,,2025-10-16 14:16:36.080,100%,110%,29.000000,25.820000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,-0.000000,-0.000000,3.025000
2025-10-16 14:16:36.176,100%,110%,2.900000,2.687000,0.690000,30.995000,-23.032000,0.000000,Start,1760624196.176000,,2025-10-16 14:16:36.176,100%,110%,29.000000,26.870000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,-0.000000,1000.000000,0.000000,3.025000
2025-10-16 14:16:36.280,100%,110%,2.900000,2.828000,0.690000,30.995000,-23.032000,0.000000,Start,1760624196.280000,,2025-10-16 14:16:36.280,100%,110%,29.000000,28.280000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,0.000000,1000.000000,3.025000
2025-10-16 14:16:36.380,100%,110%,2.900000,2.933000,0.690000,30.995000,-23.032000,0.000000,Start,1760624196.380000,,2025-10-16 14:16:36.380,100%,110%,29.000000,29.330000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-3.025000,1000.000000,-1000.000000,3.025000
2025-10-16 14:16:36.488,100%,110%,2.900000,3.039000,0.690000,30.995000,-23.032000,0.000000,Start,1760624196.488000,,2025-10-16 14:16:36.488,100%,110%,29.000000,30.390000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,0.000000,-0.000000,3.025000
2025-10-16 14:16:36.578,100%,110%,2.900000,3.139000,0.690000,30.995000,-23.032000,0.000000,Start,1760624196.578000,,2025-10-16 14:16:36.578,100%,110%,29.000000,31.390000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,0.000000,-2000.000000,6.050000
2025-10-16 14:16:36.688,100%,110%,2.854000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624196.688000,,2025-10-16 14:16:36.688,100%,110%,28.540000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-1000.000000,-0.000000,3.025000
2025-10-16 14:16:36.788,100%,110%,2.713000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624196.788000,,2025-10-16 14:16:36.788,100%,110%,27.130000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,0.000000,-0.000000,3.025000
2025-10-16 14:16:36.888,100%,110%,2.607000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624196.888000,,2025-10-16 14:16:36.888,100%,110%,26.070000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,0.000000,-0.000000,-2000.000000,3.025000
2025-10-16 14:16:36.988,100%,110%,2.502000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624196.988000,,2025-10-16 14:16:36.988,100%,110%,25.020000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,0.000000,-0.000000,0.000000
2025-10-16 14:16:37.084,100%,110%,2.396000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624197.084000,,2025-10-16 14:16:37.084,100%,110%,23.960000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,-0.000000,0.000000,0.000000
2025-10-16 14:16:37.180,100%,110%,2.291000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624197.180000,,2025-10-16 14:16:37.180,100%,110%,22.910000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,0.000000,0.000000,3.025000
2025-10-16 14:16:37.288,100%,110%,2.185000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624197.288000,,2025-10-16 14:16:37.288,100%,110%,21.850000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,-0.000000,0.000000,0.000000,3.025000
2025-10-16 14:16:37.378,100%,110%,2.079000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624197.378000,,2025-10-16 14:16:37.378,100%,110%,20.790000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-0.000000,0.000000,6.050000
2025-10-16 14:16:37.480,100%,110%,1.974000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624197.480000,,2025-10-16 14:16:37.480,100%,110%,19.740000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-0.000000,-0.000000,3.025000
2025-10-16 14:16:37.584,100%,110%,1.868000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624197.584000,,2025-10-16 14:16:37.584,100%,110%,18.680000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-0.000000,0.000000,3.025000
2025-10-16 14:16:37.673,100%,110%,1.763000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624197.673000,,2025-10-16 14:16:37.673,100%,110%,17.630000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-0.000000,0.000000,3.025000
2025-10-16 14:16:37.784,100%,110%,1.622000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624197.784000,,2025-10-16 14:16:37.784,100%,110%,16.220000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,-0.000000,0.000000,3.025000
2025-10-16 14:16:37.880,100%,110%,1.516000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624197.880000,,2025-10-16 14:16:37.880,100%,110%,15.160000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,-0.000000,0.000000,0.000000
2025-10-16 14:16:37.980,100%,110%,1.411000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624197.980000,,2025-10-16 14:16:37.980,100%,110%,14.110000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,-0.000000,-0.000000,3.025000
2025-10-16 14:16:38.088,100%,110%,1.305000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624198.088000,,2025-10-16 14:16:38.088,100%,110%,13.050000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,3.025000,-0.000000,-0.000000,3.025000
2025-10-16 14:16:38.184,100%,110%,1.199000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624198.184000,,2025-10-16 14:16:38.184,100%,110%,11.990000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,-1000.000000,-0.000000,0.000000
2025-10-16 14:16:38.280,100%,110%,1.094000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624198.280000,,2025-10-16 14:16:38.280,100%,110%,10.940000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-1000.000000,-0.000000,3.025000
2025-10-16 14:16:38.376,100%,110%,0.988000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624198.376000,,2025-10-16 14:16:38.376,100%,110%,9.880000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-0.000000,0.000000,3.025000
2025-10-16 14:16:38.481,100%,110%,0.883000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624198.481000,,2025-10-16 14:16:38.481,100%,110%,8.830000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-1000.000000,-0.000000,0.000000
2025-10-16 14:16:38.576,100%,110%,0.777000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624198.576000,,2025-10-16 14:16:38.576,100%,110%,7.770000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,1000.000000,1000.000000,3.025000
2025-10-16 14:16:38.676,100%,110%,0.636000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624198.676000,,2025-10-16 14:16:38.676,100%,110%,6.360000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,-1000.000000,-0.000000,3.025000
2025-10-16 14:16:38.776,100%,110%,0.531000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624198.776000,,2025-10-16 14:16:38.776,100%,110%,5.310000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,-0.000000,1000.000000,3.025000
2025-10-16 14:16:38.872,100%,110%,0.425000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624198.872000,,2025-10-16 14:16:38.872,100%,110%,4.250000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,3.025000,-0.000000,-1000.000000,3.025000
2025-10-16 14:16:38.984,100%,110%,0.319000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624198.984000,,2025-10-16 14:16:38.984,100%,110%,3.190000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,0.000000,0.000000,3.025000
2025-10-16 14:16:39.080,100%,110%,0.214000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624199.080000,,2025-10-16 14:16:39.080,100%,110%,2.140000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,-1000.000000,-1000.000000,3.025000
2025-10-16 14:16:39.184,100%,110%,0.108000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624199.184000,,2025-10-16 14:16:39.184,100%,110%,1.080000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-1000.000000,0.000000,3.025000
2025-10-16 14:16:39.280,100%,110%,0.003000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624199.280000,,2025-10-16 14:16:39.280,100%,110%,0.030000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-16 14:16:39.376,100%,110%,-0.103000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624199.376000,,2025-10-16 14:16:39.376,100%,110%,-1.030000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-0.000000,0.000000,3.025000
2025-10-16 14:16:39.472,100%,110%,-0.209000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624199.472000,,2025-10-16 14:16:39.472,100%,110%,-2.090000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,6.050000,-0.000000,1000.000000,6.050000
2025-10-16 14:16:39.576,100%,110%,-0.349000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624199.576000,,2025-10-16 14:16:39.576,100%,110%,-3.490000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,0.000000,-1000.000000,3.025000
2025-10-16 14:16:39.688,100%,110%,-0.455000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624199.688000,,2025-10-16 14:16:39.688,100%,110%,-4.550000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,0.000000,-1000.000000,-1000.000000,3.025000
2025-10-16 14:16:39.785,100%,110%,-0.561000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624199.785000,,2025-10-16 14:16:39.785,100%,110%,-5.610000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,0.000000,1000.000000,3.025000
2025-10-16 14:16:39.880,100%,110%,-0.666000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624199.880000,,2025-10-16 14:16:39.880,100%,110%,-6.660000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,-6.050000,-1000.000000,-0.000000,6.050000
2025-10-16 14:16:39.976,100%,110%,-0.772000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624199.976000,,2025-10-16 14:16:39.976,100%,110%,-7.720000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,-3.025000,0.000000,0.000000,3.025000
2025-10-16 14:16:40.084,100%,110%,-0.913000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624200.084000,,2025-10-16 14:16:40.084,100%,110%,-9.130000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-1000.000000,-1000.000000,0.000000
2025-10-16 14:16:40.180,100%,110%,-1.018000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624200.180000,,2025-10-16 14:16:40.180,100%,110%,-10.180000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,1000.000000,0.000000,0.000000
2025-10-16 14:16:40.272,100%,110%,-1.089000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624200.272000,,2025-10-16 14:16:40.272,100%,110%,-10.890000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,1000.000000,0.000000,6.050000
2025-10-16 14:16:40.376,100%,110%,-1.229000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624200.376000,,2025-10-16 14:16:40.376,100%,110%,-12.290000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,0.000000,-1000.000000,3.025000
2025-10-16 14:16:40.488,100%,110%,-1.335000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624200.488000,,2025-10-16 14:16:40.488,100%,110%,-13.350000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,0.000000,-1000.000000,0.000000
2025-10-16 14:16:40.584,100%,110%,-1.441000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624200.584000,,2025-10-16 14:16:40.584,100%,110%,-14.410000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,1000.000000,-0.000000,3.025000
2025-10-16 14:16:40.675,100%,110%,-1.546000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624200.675000,,2025-10-16 14:16:40.675,100%,110%,-15.460000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,1000.000000,-1000.000000,3.025000
2025-10-16 14:16:40.788,100%,110%,-1.687000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624200.788000,,2025-10-16 14:16:40.788,100%,110%,-16.870000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,1000.000000,1000.000000,3.025000
2025-10-16 14:16:40.880,100%,110%,-1.757000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624200.880000,,2025-10-16 14:16:40.880,100%,110%,-17.570000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,1000.000000,1000.000000,3.025000
2025-10-16 14:16:40.976,100%,110%,-1.863000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624200.976000,,2025-10-16 14:16:40.976,100%,110%,-18.630000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-3.025000,0.000000,-1000.000000,3.025000
2025-10-16 14:16:41.072,100%,110%,-1.969000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624201.072000,,2025-10-16 14:16:41.072,100%,110%,-19.690000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-3.025000,1000.000000,0.000000,3.025000
2025-10-16 14:16:41.180,100%,110%,-2.109000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624201.180000,,2025-10-16 14:16:41.180,100%,110%,-21.090000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,-0.000000,0.000000,0.000000
2025-10-16 14:16:41.280,100%,110%,-2.215000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624201.280000,,2025-10-16 14:16:41.280,100%,110%,-22.150000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,-1000.000000,1000.000000,3.025000
2025-10-16 14:16:41.377,100%,110%,-2.321000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624201.377000,,2025-10-16 14:16:41.377,100%,110%,-23.210000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-16 14:16:41.492,100%,110%,-2.461000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624201.492000,,2025-10-16 14:16:41.492,100%,110%,-24.610000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,0.000000,0.000000,3.025000
2025-10-16 14:16:41.577,100%,110%,-2.532000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624201.577000,,2025-10-16 14:16:41.577,100%,110%,-25.320000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,0.000000,-1000.000000,3.025000
2025-10-16 14:16:41.684,100%,110%,-2.673000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624201.684000,,2025-10-16 14:16:41.684,100%,110%,-26.730000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,-1000.000000,-0.000000,3.025000
2025-10-16 14:16:41.780,100%,110%,-2.778000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624201.780000,,2025-10-16 14:16:41.780,100%,110%,-27.780000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,-0.000000,-1000.000000,0.000000
2025-10-16 14:16:41.880,100%,110%,-2.882000,3.150000,0.690000,30.995000,-23.032000,0.000000,Start,1760624201.880000,,2025-10-16 14:16:41.880,100%,110%,-28.820000,31.500000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,-0.000000,0.000000,0.000000,3.025000
2025-10-16 14:16:41.980,100%,110%,-2.900000,3.115000,0.690000,30.995000,-23.032000,0.000000,Start,1760624201.980000,,2025-10-16 14:16:41.980,100%,110%,-29.000000,31.150000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,0.000000,1000.000000,3.025000
2025-10-16 14:16:42.080,100%,110%,-2.900000,3.009000,0.690000,30.995000,-23.032000,0.000000,Start,1760624202.080000,,2025-10-16 14:16:42.080,100%,110%,-29.000000,30.090000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-1000.000000,-1000.000000,3.025000
2025-10-16 14:16:42.184,100%,110%,-2.900000,2.904000,0.690000,30.995000,-23.032000,0.000000,Start,1760624202.184000,,2025-10-16 14:16:42.184,100%,110%,-29.000000,29.040000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,-0.000000,0.000000,3.025000
2025-10-16 14:16:42.288,100%,110%,-2.900000,2.798000,0.690000,30.995000,-23.032000,0.000000,Start,1760624202.288000,,2025-10-16 14:16:42.288,100%,110%,-29.000000,27.980000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-1000.000000,0.000000,3.025000
2025-10-16 14:16:42.384,100%,110%,-2.900000,2.692000,0.690000,30.995000,-23.032000,0.000000,Start,1760624202.384000,,2025-10-16 14:16:42.384,100%,110%,-29.000000,26.920000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,0.000000,1000.000000,3.025000
2025-10-16 14:16:42.484,100%,110%,-2.900000,2.552000,0.690000,30.995000,-23.032000,0.000000,Start,1760624202.484000,,2025-10-16 14:16:42.484,100%,110%,-29.000000,25.520000,6.900000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,0.000000,-0.000000,0.000000
2025-10-16 14:16:42.576,100%,110%,-2.900000,2.481000,0.690000,30.995000,-23.032000,0.000000,Start,1760624202.576000,,2025-10-16 14:16:42.576,100%,110%,-29.000000,24.810000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,3.025000,-0.000000,0.000000,6.050000
2025-10-16 14:16:42.680,100%,110%,-2.900000,2.340000,0.690000,30.995000,-23.032000,0.000000,Start,1760624202.680000,,2025-10-16 14:16:42.680,100%,110%,-29.000000,23.400000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-0.000000,-1000.000000,3.025000
2025-10-16 14:16:42.780,100%,110%,-2.900000,2.235000,0.690000,30.995000,-23.032000,0.000000,Start,1760624202.780000,,2025-10-16 14:16:42.780,100%,110%,-29.000000,22.350000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,-0.000000,0.000000,0.000000
2025-10-16 14:16:42.876,100%,110%,-2.900000,2.129000,0.690000,30.995000,-23.032000,0.000000,Start,1760624202.876000,,2025-10-16 14:16:42.876,100%,110%,-29.000000,21.290000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,-0.000000,0.000000,-0.000000,3.025000
2025-10-16 14:16:42.976,100%,110%,-2.900000,2.024000,0.690000,30.995000,-23.032000,0.000000,Start,1760624202.976000,,2025-10-16 14:16:42.976,100%,110%,-29.000000,20.240000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,0.000000,-0.000000,-0.000000,3.025000
2025-10-16 14:16:43.072,100%,110%,-2.900000,1.918000,0.690000,30.995000,-23.032000,0.000000,Start,1760624203.072000,,2025-10-16 14:16:43.072,100%,110%,-29.000000,19.180000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-1000.000000,0.000000,3.025000
2025-10-16 14:16:43.176,100%,110%,-2.900000,1.812000,0.690000,30.995000,-23.032000,0.000000,Start,1760624203.176000,,2025-10-16 14:16:43.176,100%,110%,-29.000000,18.120000,6.900000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-0.000000,0.000000,3.025000
2025-10-16 14:16:43.280,100%,110%,-2.900000,1.707000,0.690000,30.995000,-23.032000,0.000000,Start,1760624203.280000,,2025-10-16 14:16:43.280,100%,110%,-29.000000,17.070000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,-0.000000,-1000.000000,0.000000
2025-10-16 14:16:43.380,100%,110%,-2.900000,1.566000,0.690000,30.995000,-23.032000,0.000000,Start,1760624203.380000,,2025-10-16 14:16:43.380,100%,110%,-29.000000,15.660000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,0.000000,-0.000000,1000.000000,0.000000
2025-10-16 14:16:43.472,100%,110%,-2.900000,1.496000,0.690000,30.995000,-23.032000,0.000000,Start,1760624203.472000,,2025-10-16 14:16:43.472,100%,110%,-29.000000,14.960000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,1000.000000,-1000.000000,3.025000
2025-10-16 14:16:43.576,100%,110%,-2.895000,1.355000,0.690000,30.995000,-23.032000,0.000000,Start,1760624203.576000,,2025-10-16 14:16:43.576,100%,110%,-28.950000,13.550000,6.900000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,-0.000000,-1000.000000,3.025000
2025-10-16 14:16:43.681,100%,110%,-2.845000,1.263000,0.690000,30.995000,-23.032000,0.000000,Start,1760624203.681000,,2025-10-16 14:16:43.681,100%,110%,-28.450000,12.630000,6.900000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,1000.000000,1000.000000,0.000000
2025-10-16 14:16:43.784,100%,110%,-2.822000,1.242000,0.712000,30.995000,-23.032000,0.000000,Start,1760624203.784000,,2025-10-16 14:16:43.784,100%,110%,-28.220000,12.420000,7.120000,30.995000,-23.032000,0.000000,Start,,-0.000000,3.025000,0.000000,-0.000000,3.025000
2025-10-16 14:16:43.882,100%,110%,-2.788000,1.247000,0.743000,30.995000,-23.032000,0.000000,Start,1760624203.882000,,2025-10-16 14:16:43.882,100%,110%,-27.880000,12.470000,7.430000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-0.000000,0.000000,3.025000
2025-10-16 14:16:43.976,100%,110%,-2.129000,1.351000,0.743000,30.995000,-23.032000,0.000000,Start,1760624203.976000,,2025-10-16 14:16:43.976,100%,110%,-21.290000,13.510000,7.430000,30.995000,-23.032000,0.000000,Start,,3.025000,-0.000000,1000.000000,0.000000,3.025000
